前台帮忙查人,"1.打不通：有些同事一直电话联系不上，麻烦帮忙查一下*******现在还在吗？

2.同事介绍的：刚才我和。。部门的。。联系的,他让我找。。部门的。。,但他不清楚分机号,让我找您帮忙查一下

3.电话断了：你好，前面你们有个同事说有资料需要我们翻译，打到一半电话断了，麻烦帮我转一下，他好像是MM部门的

4.没接到：前面你们YY部门有人打电话给我,没有接到，麻烦帮我转一下，应该是YY部门的，具体姓名我没听清楚

*** 让前台找人，一般不需要说明自己是谁（除非对方坚持问，可回复：您好,我是交大事必达的,之前一直和你们的某某同事联系的,做过很多资料翻译和样本印刷）"
当客户回复自己所在的部门没有需求,"6种挖需求方式：
1）本人的翻译业务
2）本人的其他业务
3）其他部门的需求
4）印刷需求
5）市场部
6）采购部"
拉近关系的方法,"1）谈客户联系人本人跟我们合作过的历史
2）谈客户公司跟我们公司合作的历史
3）谈客户所在行业的知名大公司跟我们合作的历史"
客户在电话中提到采购部，如何反应？,"1. 我们系统中该公司若有采购部的人名，报名字，确认现在是否仍为此人负责
2. 核对后若系统中已有联系人都不是，则问客户现负责的采购姓名和联系方式"
客户在电话中提到市场部或Communication部门，如何反应？,"1. 市场/Communication是否分公司层面和不同BU层面
2. 报系统中已有市场/Communication联系人的名字，确认是否仍为此人负责，或该联系人负责哪个BU？
3. 核对后若系统中已有联系人不是，则问客户现在负责的市场/Communication姓名和联系方式"
如何问同部门其他联系人分机号,那部门其他同事的分机号您这边有吗？我打过去问问看，您这边方便吗？
问还有其他方法找人？,"那除了打他的手机号联系他,还有其他方法可以联系到他吗?麻烦您了"
同事们有工作手机吗？,"那我请教下,像我们XX公司的同事这边有工作手机吗?"
电话中，客户提到需求找市场部，我们该怎么做？,"1）问市场部的人，介绍市场这块我们的合作案例
2）我看我们系统里显示以前是市场部的XX，现在他还在吗？还是其他同事负责？"
电话分机找联系人，但又转回一开始接电话的联系人，说什么？,"那我请问下,XXX先生/女士现在还在的,是吗?"
问如何找到人,那如果要找他或部门同事怎么找方便一些？刚刚有给发消息没有回，不知道是开会还是怎样？
其他部门某一人分机号？,"那我请问下品牌部那边有号码吗,我这边的话有XXX?"
具体分机号？,那他们有没有具体分机号？
客户在电话里,"1.我们做这个非常多，同时介绍同传案例
2.Townhall Meeting员工大会多久一次?开会形式是线上还是线下？是否有两个语种的声音
3.Townhall Meeting是哪个部门负责的？负责人是谁？"
客户在电话里提到有过Townhall Meeting（员工大会），此时应该如何反应,"1.总部哪个部门？采购吗，还是市场？
2.若系统中有相应此部门的人直接报名字，与客户确认
3.他这里的数量一般是多少，何时统计，了解背景
4.请求推荐，找到实际负责人"
电话中，客户说需求是给到各个部门，如何应答？,客户若说给到各个部门，据您所知哪个部门的需求会多一点
破冰话题有哪些,"1)新闻，官网动态，项目信息；
2)客户名片抬头、公司规模、公司环境；
3)企业产品，新产品动态；
4)夸奖客户的小孩；
5)谈客户喜好：比如旅游、球赛等；
6)国庆节后问候；
7)女性亲和气质好，男性专业资深等；"
新接手客户后，打电话的开场白,主要是因为这两个月，我接手我们****（公司名）这边的业务联系嘛，看到有你的电话，所以就想跟你打个电话，交流一下
"电话中提到笔记本和台历，客户有兴趣时,该如何反应？","1.介绍笔记本和台历的案例和我们的优势
2.问客户需求、过去情况（商机7问）
3.此需求是否此人负责？若不是，是哪个部门、哪个同事负责
4.加微信、要邮箱"
电话中客户提到今年的笔记本质量不好，该如何反应？,"1.我们肯定不会有类似问题，经验丰富，外企客户肯定
2.哪里不好，给我们看看样子伐？
3.采购是谁？
4.供应商是谁？"
电话中客户说翻译需求非常少，该如何反应？,"1.今年做过几次？上次是什么时候？
2.翻译业务少，别的业务有需求吗？"
电话中客户提到标准还是需要走采购流程，一般比较小的,"1.采购是找谁？
2.多小的金额？有金额限定吗？ "
要客户邮箱,"1.不要犹豫、马上记下
2.务必记清邮箱的地址，长期没联系过的客户@之后的后缀也请一并确认
3.联系人尽量问到姓名，可以通过该公司的其他联系人的邮箱推测出此人的邮箱
4.若当时无法听清，也别打断客户说，电话结束后可回听录音"
通过客户官网找信息,"1.联系我们
2.网点
3.公司新闻/媒体垂询/媒体联系人"
"客户已离职且无需求
，如何跟进？","1）若之前有合作，查看合作历史和查最后一次合作时间，若有先感谢（讲清楚哪年时间段）
2）问需求：本人、本部门、其他部门
3）介绍：介绍公司整个产品线，再询问是否有需求
4）提出添加微信：1.万一后续有需求；2.好处（只要是您介绍的，我们一定会感谢您，也会送您礼物）

离职时间短:
1）询问原来部门是否还有需求
2）再询问现在的需求情况

离职时间长：
1）只问现在的需求情况：现在的公司、周围朋友"
离职联系人的开发需要注意哪几点？,"1）问清楚接替人
2）问此人原公司的需求情况，组织结构，便于后期原公司的开发
3）了解联系人现在就职公司，根据新公司行业针对性做案例介绍
4）添加该联系人微信，新公司邮箱，避免后期断联"
即将离职的客户如何跟进,"1）恭维客户高升，了解客户去向
2）了解客户的接替人姓名、邮箱和联系方式，请客户帮忙引荐
3）联系上和接替人联系并发送邮件，争取尽快接上线
4）了解部门的组织架构，领导是谁
5）确认有客户的手机
6）添加客户的个人微信，避免失联"
客户跳槽，需要了解哪几点？,"1）询问新公司的公司名
2）了解所在部门和职位
3）新增公司"
如何开发离职人员的现在所工作的公司,"1）针对已经离职的客户，离职时间短的可以询问接替者
2）如果客户不方便告知现有公司的名称，可以询问是否还在同行业，介绍我们和众多外企都有合作，可能与客户的新公司有合作"
客户跳槽后的公司有在职销售了，如何处理,有在职销售跟进后，可把相关联系人信息通过企微转发给负责的在职销售
面访需新客户需要准备哪些东西？,"1）名片
2）样本
3）笔记本
4）针对性的成功案例
5）体现我们印刷业务的印刷品、台历或其它小礼品"
面访需达到目的有哪些？,"1)当场了解清楚客户的需求
2)了解清楚我们的对手情况
3)要求某个确定的订单
4)要求当场领我们去见哪个部门或哪个联系人交换名片给公司样本
5)以前合作有意见，要求客户给我们新的合作尝试"
拜访注意事项,"1）带上公司宣传册,便签、名片、笔记本、成功案例
2）若拜访的是新客户联系人,需要输入系统该联系人的信息
3）写面访报告
4）外出拜访前需要系统报备
5）取得客户名片后更新系统联系人信息"
约访注意事项,"1）确定客户是否真的有需要,再去拜访
2）跟客户约好具体的时间
3）去外出拜访前再次电话确认"
